2018-09-14 11:31:38,330 - models/simple_chinese_bilstm/log/train.log - INFO - model_type     :	idcnn
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - num_chars      :	6874
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - char_dim       :	100
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - num_tags       :	17
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - seg_dim        :	20
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - lstm_dim       :	100
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - batch_size     :	20
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - emb_file       :	./extra_data/sc/w2v_model/zhwiki-embeddings-100.txt
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - clip           :	5
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - dropout_keep   :	0.5
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - optimizer      :	adam
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - lr             :	0.001
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - tag_schema     :	iobes
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - pre_emb        :	True
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - zeros          :	False
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - lower          :	True
2018-09-14 11:31:39,183 - models/simple_chinese_bilstm/log/train.log - INFO - Created model with fresh parameters.
2018-09-14 11:31:40,784 - models/simple_chinese_bilstm/log/train.log - INFO - Load pre-trained embedding.
2018-09-14 11:31:40,784 - models/simple_chinese_bilstm/log/train.log - INFO - start training
2018-09-14 22:26:06,106 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:9124/16782, NER loss: 2.678382
2018-09-14 22:26:08,362 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:9224/16782, NER loss: 2.249670
2018-09-14 22:26:10,981 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:9324/16782, NER loss: 2.830705
2018-09-14 22:26:13,646 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:9424/16782, NER loss: 3.106413
2018-09-14 22:26:16,050 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:9524/16782, NER loss: 2.683120
2018-09-14 22:26:18,722 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:9624/16782, NER loss: 3.214824
2018-09-14 22:26:21,558 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:9724/16782, NER loss: 3.548459
2018-09-14 22:26:24,200 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:9824/16782, NER loss: 2.920659
2018-09-14 22:26:27,182 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:9924/16782, NER loss: 3.558571
2018-09-14 22:26:29,733 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:10024/16782, NER loss: 2.903462
2018-09-14 22:26:32,407 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:10124/16782, NER loss: 3.010796
2018-09-14 22:26:35,046 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:10224/16782, NER loss: 3.188147
2018-09-14 22:26:37,463 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:10324/16782, NER loss: 3.050217
2018-09-14 22:26:39,985 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:10424/16782, NER loss: 2.875695
2018-09-14 22:26:42,506 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:10524/16782, NER loss: 2.626062
2018-09-14 22:26:44,737 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:10624/16782, NER loss: 2.307998
2018-09-14 22:26:47,532 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:10724/16782, NER loss: 3.425685
2018-09-14 22:26:50,207 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:10824/16782, NER loss: 3.314483
2018-09-14 22:26:52,851 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:10924/16782, NER loss: 3.368670
2018-09-14 22:26:55,476 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:11024/16782, NER loss: 3.018089
2018-09-14 22:26:57,990 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:11124/16782, NER loss: 2.829881
2018-09-14 22:27:00,632 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:11224/16782, NER loss: 2.859537
2018-09-14 22:27:03,161 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:11324/16782, NER loss: 2.934391
2018-09-14 22:27:06,166 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:11424/16782, NER loss: 3.423736
2018-09-14 22:27:08,940 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:11524/16782, NER loss: 3.196988
2018-09-14 22:27:11,624 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:11624/16782, NER loss: 3.040372
2018-09-14 22:27:14,281 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:11724/16782, NER loss: 2.874377
2018-09-14 22:27:16,731 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:11824/16782, NER loss: 2.877559
2018-09-14 22:27:19,962 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:11924/16782, NER loss: 4.154388
2018-09-14 22:27:22,816 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:12024/16782, NER loss: 3.396861
2018-09-14 22:27:25,431 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:12124/16782, NER loss: 2.891448
2018-09-14 22:27:27,893 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:12224/16782, NER loss: 2.879685
2018-09-14 22:27:30,391 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:12324/16782, NER loss: 2.729081
2018-09-14 22:27:32,938 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:12424/16782, NER loss: 2.872811
2018-09-14 22:27:35,677 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:12524/16782, NER loss: 3.095279
2018-09-14 22:27:38,119 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:12624/16782, NER loss: 2.651670
2018-09-14 22:27:40,740 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:12724/16782, NER loss: 3.049465
2018-09-14 22:27:43,208 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:12824/16782, NER loss: 2.667760
2018-09-14 22:27:45,561 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:12924/16782, NER loss: 2.632657
2018-09-14 22:27:48,068 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:13024/16782, NER loss: 2.679118
2018-09-14 22:27:50,705 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:13124/16782, NER loss: 3.047667
2018-09-14 22:27:52,974 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:13224/16782, NER loss: 2.354494
2018-09-14 22:27:55,537 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:13324/16782, NER loss: 2.977932
2018-09-14 22:27:58,327 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:13424/16782, NER loss: 3.315777
2018-09-14 22:28:01,059 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:13524/16782, NER loss: 3.068539
2018-09-14 22:28:03,885 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:13624/16782, NER loss: 3.414484
2018-09-14 22:28:06,714 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:13724/16782, NER loss: 3.229248
2018-09-14 22:28:09,575 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:13824/16782, NER loss: 3.502312
2018-09-14 22:28:12,262 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:13924/16782, NER loss: 3.048441
2018-09-14 22:28:14,849 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:14024/16782, NER loss: 3.133126
2018-09-14 22:28:17,676 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:14124/16782, NER loss: 3.231660
2018-09-14 22:28:20,287 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:14224/16782, NER loss: 2.937118
2018-09-14 22:28:23,011 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:14324/16782, NER loss: 3.237114
2018-09-14 22:28:25,616 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:14424/16782, NER loss: 3.066182
2018-09-14 22:28:28,013 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:14524/16782, NER loss: 2.489887
2018-09-14 22:28:30,958 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:14624/16782, NER loss: 3.650503
2018-09-14 22:28:33,640 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:14724/16782, NER loss: 3.056931
2018-09-14 22:28:36,084 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:14824/16782, NER loss: 2.740000
2018-09-14 22:28:38,832 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:14924/16782, NER loss: 3.341143
2018-09-14 22:28:41,683 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:15024/16782, NER loss: 3.499584
2018-09-14 22:28:44,063 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:15124/16782, NER loss: 2.674728
2018-09-14 22:28:46,916 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:15224/16782, NER loss: 3.413475
2018-09-14 22:28:49,664 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:15324/16782, NER loss: 3.184846
2018-09-14 22:28:52,175 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:15424/16782, NER loss: 2.555212
2018-09-14 22:28:54,762 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:15524/16782, NER loss: 3.788788
2018-09-14 22:28:57,372 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:15624/16782, NER loss: 3.094636
2018-09-14 22:28:59,807 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:15724/16782, NER loss: 2.686500
2018-09-14 22:29:02,701 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:15824/16782, NER loss: 3.806253
2018-09-14 22:29:05,382 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:15924/16782, NER loss: 3.107500
2018-09-14 22:29:08,120 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:16024/16782, NER loss: 3.094598
2018-09-14 22:29:10,678 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:16124/16782, NER loss: 3.003347
2018-09-14 22:29:13,205 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:16224/16782, NER loss: 2.949576
2018-09-14 22:29:15,908 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:16324/16782, NER loss: 3.224454
2018-09-14 22:29:18,384 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:16424/16782, NER loss: 2.760061
2018-09-14 22:29:20,818 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:16524/16782, NER loss: 3.412888
2018-09-14 22:29:23,305 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:16624/16782, NER loss: 2.967743
2018-09-14 22:29:25,933 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:69 step:16724/16782, NER loss: 3.044329
2018-09-14 22:29:28,236 - models/simple_chinese_bilstm/log/train.log - INFO - evaluate:dev
2018-09-14 22:30:29,199 - models/simple_chinese_bilstm/log/train.log - INFO - processed 2622378 tokens with 117557 phrases; found: 106351 phrases; correct: 85459.

2018-09-14 22:30:29,199 - models/simple_chinese_bilstm/log/train.log - INFO - accuracy:  96.09%; precision:  80.36%; recall:  72.70%; FB1:  76.33

2018-09-14 22:30:29,199 - models/simple_chinese_bilstm/log/train.log - INFO -               LOC: precision:  80.54%; recall:  78.17%; FB1:  79.34  54130

2018-09-14 22:30:29,199 - models/simple_chinese_bilstm/log/train.log - INFO -               ORG: precision:  80.75%; recall:  37.94%; FB1:  51.63  5812

2018-09-14 22:30:29,200 - models/simple_chinese_bilstm/log/train.log - INFO -               PER: precision:  74.73%; recall:  66.23%; FB1:  70.23  21844

2018-09-14 22:30:29,200 - models/simple_chinese_bilstm/log/train.log - INFO -              TIME: precision:  84.84%; recall:  84.16%; FB1:  84.50  24565

2018-09-14 22:30:29,243 - models/simple_chinese_bilstm/log/train.log - INFO - evaluate:test
2018-09-14 22:31:40,822 - models/simple_chinese_bilstm/log/train.log - INFO - processed 3086334 tokens with 138177 phrases; found: 124844 phrases; correct: 100412.

2018-09-14 22:31:40,822 - models/simple_chinese_bilstm/log/train.log - INFO - accuracy:  96.12%; precision:  80.43%; recall:  72.67%; FB1:  76.35

2018-09-14 22:31:40,822 - models/simple_chinese_bilstm/log/train.log - INFO -               LOC: precision:  80.77%; recall:  78.07%; FB1:  79.40  63515

2018-09-14 22:31:40,822 - models/simple_chinese_bilstm/log/train.log - INFO -               ORG: precision:  80.01%; recall:  37.37%; FB1:  50.95  6765

2018-09-14 22:31:40,822 - models/simple_chinese_bilstm/log/train.log - INFO -               PER: precision:  75.39%; recall:  66.90%; FB1:  70.89  25973

2018-09-14 22:31:40,823 - models/simple_chinese_bilstm/log/train.log - INFO -              TIME: precision:  84.34%; recall:  83.99%; FB1:  84.17  28591

2018-09-14 22:31:41,997 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:42/16782, NER loss: 5.073069
2018-09-14 22:31:44,764 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:142/16782, NER loss: 3.122974
2018-09-14 22:31:47,336 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:242/16782, NER loss: 2.911935
2018-09-14 22:31:49,977 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:342/16782, NER loss: 3.368214
2018-09-14 22:31:52,838 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:442/16782, NER loss: 3.648363
2018-09-14 22:31:55,516 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:542/16782, NER loss: 3.348128
2018-09-14 22:31:58,039 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:642/16782, NER loss: 2.971727
2018-09-14 22:32:00,396 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:742/16782, NER loss: 2.491456
2018-09-14 22:32:03,271 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:842/16782, NER loss: 3.314013
2018-09-14 22:32:05,916 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:942/16782, NER loss: 3.107608
2018-09-14 22:32:08,569 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:1042/16782, NER loss: 3.077906
2018-09-14 22:32:10,792 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:1142/16782, NER loss: 2.297253
2018-09-14 22:32:13,591 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:1242/16782, NER loss: 3.229631
2018-09-14 22:32:16,223 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:1342/16782, NER loss: 2.949637
2018-09-14 22:32:18,735 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:1442/16782, NER loss: 2.945225
2018-09-14 22:32:21,248 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:1542/16782, NER loss: 2.711523
2018-09-14 22:32:23,940 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:1642/16782, NER loss: 3.233502
2018-09-14 22:32:26,671 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:1742/16782, NER loss: 3.350196
2018-09-14 22:32:29,281 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:1842/16782, NER loss: 2.954300
2018-09-14 22:32:31,911 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:1942/16782, NER loss: 3.056397
2018-09-14 22:32:34,580 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:2042/16782, NER loss: 2.959780
2018-09-14 22:32:37,329 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:2142/16782, NER loss: 3.276450
2018-09-14 22:32:39,817 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:2242/16782, NER loss: 2.867553
2018-09-14 22:32:42,253 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:2342/16782, NER loss: 2.653015
2018-09-14 22:32:44,761 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:2442/16782, NER loss: 2.865072
2018-09-14 22:32:47,670 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:2542/16782, NER loss: 3.367421
2018-09-14 22:32:50,202 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:2642/16782, NER loss: 2.700058
2018-09-14 22:32:52,491 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:2742/16782, NER loss: 2.360728
2018-09-14 22:32:54,881 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:2842/16782, NER loss: 2.453844
2018-09-14 22:32:57,379 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:2942/16782, NER loss: 2.952274
2018-09-14 22:32:59,909 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:3042/16782, NER loss: 2.969362
2018-09-14 22:33:02,586 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:3142/16782, NER loss: 3.036541
2018-09-14 22:33:05,196 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:3242/16782, NER loss: 3.921403
2018-09-14 22:33:07,964 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:3342/16782, NER loss: 3.253793
2018-09-14 22:33:10,610 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:3442/16782, NER loss: 2.943196
2018-09-14 22:33:13,185 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:3542/16782, NER loss: 2.982396
2018-09-14 22:33:15,850 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:3642/16782, NER loss: 2.814574
2018-09-14 22:33:18,497 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:3742/16782, NER loss: 2.993041
2018-09-14 22:33:20,934 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:3842/16782, NER loss: 2.804476
2018-09-14 22:33:23,712 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:3942/16782, NER loss: 3.239208
2018-09-14 22:33:26,340 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:4042/16782, NER loss: 3.070349
2018-09-14 22:33:28,951 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:4142/16782, NER loss: 2.838148
2018-09-14 22:33:31,315 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:4242/16782, NER loss: 2.485063
2018-09-14 22:33:33,886 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:4342/16782, NER loss: 2.926263
2018-09-14 22:33:36,856 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:4442/16782, NER loss: 3.638759
2018-09-14 22:33:39,526 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:4542/16782, NER loss: 3.075556
2018-09-14 22:33:42,193 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:4642/16782, NER loss: 3.006139
2018-09-14 22:33:45,004 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:4742/16782, NER loss: 3.615321
2018-09-14 22:33:47,775 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:4842/16782, NER loss: 3.325723
2018-09-14 22:33:50,058 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:4942/16782, NER loss: 2.251876
2018-09-14 22:33:52,357 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:5042/16782, NER loss: 2.477043
2018-09-14 22:33:54,988 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:5142/16782, NER loss: 2.802981
2018-09-14 22:33:57,560 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:5242/16782, NER loss: 2.858740
2018-09-14 22:33:59,756 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:5342/16782, NER loss: 2.198411
2018-09-14 22:34:02,702 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:5442/16782, NER loss: 3.560181
2018-09-14 22:34:05,270 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:5542/16782, NER loss: 2.802027
2018-09-14 22:34:07,947 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:5642/16782, NER loss: 3.036253
2018-09-14 22:34:10,310 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:5742/16782, NER loss: 2.410338
2018-09-14 22:34:12,845 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:5842/16782, NER loss: 2.821348
2018-09-14 22:34:15,698 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:70 step:5942/16782, NER loss: 3.406944
